survey_id,s_year,s_month,lat,lon,tminus,max_dhw
912343163,2013,6,-21.225000381469727,155.77499389648438,1,0.8700000047683716
912343163,2013,6,-21.225000381469727,155.77499389648438,2,4.039999961853027
912343163,2013,6,-21.225000381469727,155.77499389648438,3,9.4029998779296875
912343163,2013,6,-21.225000381469727,155.77499389648438,4,2.240000009536743
912343163,2013,6,-21.225000381469727,155.77499389648438,5,9.697931289672852
912343163,2013,6,-21.225000381469727,155.77499389648438,6,1.0800000429153442
912343165,2013,6,-21.174999237060547,155.77499389648438,1,0.7400000095367432
912343165,2013,6,-21.174999237060547,155.77499389648438,2,3.950000047683716
912343165,2013,6,-21.174999237060547,155.77499389648438,3,9.65566635131836
912343165,2013,6,-21.174999237060547,155.77499389648438,4,2.109999895095825
912343165,2013,6,-21.174999237060547,155.77499389648438,5,9.79275894165039
912343165,2013,6,-21.174999237060547,155.77499389648438,6,1.100000023841858
912343166,2013,6,-21.174999237060547,155.77499389648438,1,0.7400000095367432
912343166,2013,6,-21.174999237060547,155.77499389648438,2,3.950000047683716
912343166,2013,6,-21.174999237060547,155.77499389648438,3,9.65566635131836
912343166,2013,6,-21.174999237060547,155.77499389648438,4,2.109999895095825
912343166,2013,6,-21.174999237060547,155.77499389648438,5,9.79275894165039
912343166,2013,6,-21.174999237060547,155.77499389648438,6,1.100000023841858
912343169,2013,6,-21.225000381469727,155.77499389648438,1,0.8700000047683716
912343169,2013,6,-21.225000381469727,155.77499389648438,2,4.039999961853027
912343169,2013,6,-21.225000381469727,155.77499389648438,3,9.4029998779296875
912343169,2013,6,-21.225000381469727,155.77499389648438,4,2.240000009536743
912343169,2013,6,-21.225000381469727,155.77499389648438,5,9.697931289672852
912343169,2013,6,-21.225000381469727,155.77499389648438,6,1.0800000429153442
912343170,2013,6,-21.225000381469727,155.77499389648438,1,0.8700000047683716
912343170,2013,6,-21.225000381469727,155.77499389648438,2,4.039999961853027
912343170,2013,6,-21.225000381469727,155.77499389648438,3,9.4029998779296875
912343170,2013,6,-21.225000381469727,155.77499389648438,4,2.240000009536743
912343170,2013,6,-21.225000381469727,155.77499389648438,5,9.697931289672852
912343170,2013,6,-21.225000381469727,155.77499389648438,6,1.0800000429153442
912343172,2013,6,-21.225000381469727,155.77499389648438,1,0.8700000047683716
912343172,2013,6,-21.225000381469727,155.77499389648438,2,4.039999961853027
912343172,2013,6,-21.225000381469727,155.77499389648438,3,9.4029998779296875
912343172,2013,6,-21.225000381469727,155.77499389648438,4,2.240000009536743
912343172,2013,6,-21.225000381469727,155.77499389648438,5,9.697931289672852
912343172,2013,6,-21.225000381469727,155.77499389648438,6,1.0800000429153442
912343173,2013,6,-20.975000381469727,154.375,1,1.090000033378601
912343173,2013,6,-20.975000381469727,154.375,2,2.75
912343173,2013,6,-20.975000381469727,154.375,3,7.483333110809326
912343173,2013,6,-20.975000381469727,154.375,4,1.75
912343173,2013,6,-20.975000381469727,154.375,5,5.903103351593018
912343173,2013,6,-20.975000381469727,154.375,6,1.6399999856948853
912343174,2013,6,-20.975000381469727,154.375,1,1.090000033378601
912343174,2013,6,-20.975000381469727,154.375,2,2.75
912343174,2013,6,-20.975000381469727,154.375,3,7.483333110809326
912343174,2013,6,-20.975000381469727,154.375,4,1.75
912343174,2013,6,-20.975000381469727,154.375,5,5.903103351593018
912343174,2013,6,-20.975000381469727,154.375,6,1.6399999856948853
912343175,2013,6,-21.024999618530273,154.375,1,1.2400000095367432
912343175,2013,6,-21.024999618530273,154.375,2,2.740000009536743
912343175,2013,6,-21.024999618530273,154.375,3,7.613666534423828
912343175,2013,6,-21.024999618530273,154.375,4,1.7400000095367432
912343175,2013,6,-21.024999618530273,154.375,5,5.89862060546875
912343175,2013,6,-21.024999618530273,154.375,6,1.6399999856948853
912343177,2013,6,-20.975000381469727,154.375,1,1.090000033378601
912343177,2013,6,-20.975000381469727,154.375,2,2.75
912343177,2013,6,-20.975000381469727,154.375,3,7.483333110809326
912343177,2013,6,-20.975000381469727,154.375,4,1.75
912343177,2013,6,-20.975000381469727,154.375,5,5.903103351593018
912343177,2013,6,-20.975000381469727,154.375,6,1.6399999856948853
912343178,2013,6,-20.975000381469727,154.375,1,1.090000033378601
912343178,2013,6,-20.975000381469727,154.375,2,2.75
912343178,2013,6,-20.975000381469727,154.375,3,7.483333110809326
912343178,2013,6,-20.975000381469727,154.375,4,1.75
912343178,2013,6,-20.975000381469727,154.375,5,5.903103351593018
912343178,2013,6,-20.975000381469727,154.375,6,1.6399999856948853
912343179,2013,6,-21.024999618530273,154.375,1,1.2400000095367432
912343179,2013,6,-21.024999618530273,154.375,2,2.740000009536743
912343179,2013,6,-21.024999618530273,154.375,3,7.613666534423828
912343179,2013,6,-21.024999618530273,154.375,4,1.7400000095367432
912343179,2013,6,-21.024999618530273,154.375,5,5.89862060546875
912343179,2013,6,-21.024999618530273,154.375,6,1.6399999856948853
912343180,2013,6,-21.024999618530273,154.375,1,1.2400000095367432
912343180,2013,6,-21.024999618530273,154.375,2,2.740000009536743
912343180,2013,6,-21.024999618530273,154.375,3,7.613666534423828
912343180,2013,6,-21.024999618530273,154.375,4,1.7400000095367432
912343180,2013,6,-21.024999618530273,154.375,5,5.89862060546875
912343180,2013,6,-21.024999618530273,154.375,6,1.6399999856948853
912343194,2013,6,-21.024999618530273,154.375,1,1.2400000095367432
912343194,2013,6,-21.024999618530273,154.375,2,2.740000009536743
912343194,2013,6,-21.024999618530273,154.375,3,7.613666534423828
912343194,2013,6,-21.024999618530273,154.375,4,1.7400000095367432
912343194,2013,6,-21.024999618530273,154.375,5,5.89862060546875
912343194,2013,6,-21.024999618530273,154.375,6,1.6399999856948853
912343195,2013,6,-20.924999237060547,154.375,1,1.090000033378601
912343195,2013,6,-20.924999237060547,154.375,2,2.7699999809265137
912343195,2013,6,-20.924999237060547,154.375,3,7.6623334884643555
912343195,2013,6,-20.924999237060547,154.375,4,1.6200000047683716
912343195,2013,6,-20.924999237060547,154.375,5,5.897241592407227
912343195,2013,6,-20.924999237060547,154.375,6,1.5099999904632568
912343196,2013,6,-20.924999237060547,154.375,1,1.090000033378601
912343196,2013,6,-20.924999237060547,154.375,2,2.7699999809265137
912343196,2013,6,-20.924999237060547,154.375,3,7.6623334884643555
912343196,2013,6,-20.924999237060547,154.375,4,1.6200000047683716
912343196,2013,6,-20.924999237060547,154.375,5,5.897241592407227
912343196,2013,6,-20.924999237060547,154.375,6,1.5099999904632568
912343197,2013,6,-20.924999237060547,154.375,1,1.090000033378601
912343197,2013,6,-20.924999237060547,154.375,2,2.7699999809265137
912343197,2013,6,-20.924999237060547,154.375,3,7.6623334884643555
912343197,2013,6,-20.924999237060547,154.375,4,1.6200000047683716
912343197,2013,6,-20.924999237060547,154.375,5,5.897241592407227
912343197,2013,6,-20.924999237060547,154.375,6,1.5099999904632568
912343198,2013,6,-20.924999237060547,154.375,1,1.090000033378601
912343198,2013,6,-20.924999237060547,154.375,2,2.7699999809265137
912343198,2013,6,-20.924999237060547,154.375,3,7.6623334884643555
912343198,2013,6,-20.924999237060547,154.375,4,1.6200000047683716
912343198,2013,6,-20.924999237060547,154.375,5,5.897241592407227
912343198,2013,6,-20.924999237060547,154.375,6,1.5099999904632568
912343236,2013,6,-17.125,151.97500610351565,1,1.7200000286102295
912343236,2013,6,-17.125,151.97500610351565,2,1.4119999408721924
912343236,2013,6,-17.125,151.97500610351565,3,6.019999980926514
912343236,2013,6,-17.125,151.97500610351565,4,1.950000047683716
912343236,2013,6,-17.125,151.97500610351565,5,7.578000068664551
912343236,2013,6,-17.125,151.97500610351565,6,1.830000042915344
912343237,2013,6,-17.125,152.02499389648438,1,1.8799999952316284
